topic,source,negative,neutral,positive,negative_neutral_diff,positive_neutral_diff
56_youtube_google_роскомнадзор_видеохостинга,Ukraine24,0.667,0.333,0.0,0.334,0.333
56_youtube_google_роскомнадзор_видеохостинга,UkraineNow,0.641,0.333,0.026,0.308,0.307
56_youtube_google_роскомнадзор_видеохостинга,RIANews,0.608,0.354,0.038,0.254,0.316
56_youtube_google_роскомнадзор_видеохостинга,ShockedUkraine,0.6,0.4,0.0,0.19999999999999996,0.4
56_youtube_google_роскомнадзор_видеохостинга,NovayaGazeta,0.571,0.429,0.0,0.14199999999999996,0.429
56_youtube_google_роскомнадзор_видеохостинга,WashingtonPost,0.0,0.0,0.0,0.0,0.0
56_youtube_google_роскомнадзор_видеохостинга,NYT,0.0,0.0,0.0,0.0,0.0
57_уничтожены_ракетами_военной_минобороны,NYT,1.0,0.0,0.0,1.0,0.0
57_уничтожены_ракетами_военной_минобороны,ShockedUkraine,0.667,0.111,0.222,0.556,0.111
57_уничтожены_ракетами_военной_минобороны,UNIAN,0.679,0.25,0.071,0.42900000000000005,0.179
57_уничтожены_ракетами_военной_минобороны,UkraineNow,0.714,0.286,0.0,0.428,0.286
57_уничтожены_ракетами_военной_минобороны,BBC,0.633,0.245,0.122,0.388,0.123
57_уничтожены_ракетами_военной_минобороны,NovayaGazeta,0.333,0.667,0.0,0.334,0.667
57_уничтожены_ракетами_военной_минобороны,RBK,0.299,0.597,0.104,0.298,0.493
57_уничтожены_ракетами_военной_минобороны,Meduza,0.643,0.357,0.0,0.28600000000000003,0.357
57_уничтожены_ракетами_военной_минобороны,RIANews,0.5,0.425,0.075,0.07500000000000001,0.35
57_уничтожены_ракетами_военной_минобороны,TACC,0.508,0.441,0.051,0.067,0.39
57_уничтожены_ракетами_военной_минобороны,Ukraine24,0.0,0.0,0.0,0.0,0.0
57_уничтожены_ракетами_военной_минобороны,WashingtonPost,0.5,0.5,0.0,0.0,0.5
58_газа_германия_германии_российского,WashingtonPost,1.0,0.0,0.0,1.0,0.0
58_газа_германия_германии_российского,TACC,0.265,0.538,0.197,0.273,0.341
58_газа_германия_германии_российского,Meduza,0.467,0.4,0.133,0.067,0.267
58_газа_германия_германии_российского,RIANews,0.371,0.435,0.194,0.064,0.241
58_газа_германия_германии_российского,BBC,0.444,0.389,0.167,0.05499999999999999,0.222
58_газа_германия_германии_российского,UNIAN,0.429,0.4,0.171,0.02899999999999997,0.229
58_газа_германия_германии_российского,Ukraine24,0.0,0.0,0.0,0.0,0.0
58_газа_германия_германии_российского,ShockedUkraine,0.0,0.0,1.0,0.0,1.0
58_газа_германия_германии_российского,RBK,0.357,0.357,0.286,0.0,0.07100000000000001
58_газа_германия_германии_российского,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
58_газа_германия_германии_российского,UkraineNow,0.455,0.455,0.091,0.0,0.364
58_газа_германия_германии_российского,NYT,0.0,0.0,0.0,0.0,0.0
59_взрывы_взрывах_взрыв_взрывов,RBK,1.0,0.0,0.0,1.0,0.0
59_взрывы_взрывах_взрыв_взрывов,BBC,0.846,0.154,0.0,0.692,0.154
59_взрывы_взрывах_взрыв_взрывов,RIANews,0.706,0.294,0.0,0.412,0.294
59_взрывы_взрывах_взрыв_взрывов,ShockedUkraine,0.364,0.618,0.018,0.254,0.6
59_взрывы_взрывах_взрыв_взрывов,UNIAN,0.547,0.384,0.07,0.16300000000000003,0.314
59_взрывы_взрывах_взрыв_взрывов,Ukraine24,0.538,0.462,0.0,0.07600000000000001,0.462
59_взрывы_взрывах_взрыв_взрывов,UkraineNow,0.466,0.508,0.025,0.04199999999999998,0.483
59_взрывы_взрывах_взрыв_взрывов,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
59_взрывы_взрывах_взрыв_взрывов,TACC,0.5,0.5,0.0,0.0,0.5
59_взрывы_взрывах_взрыв_взрывов,WashingtonPost,0.0,0.0,0.0,0.0,0.0
59_взрывы_взрывах_взрыв_взрывов,Meduza,0.5,0.5,0.0,0.0,0.5
59_взрывы_взрывах_взрыв_взрывов,NYT,0.0,0.0,0.0,0.0,0.0
5_пожар_пожара_горит_нефтебазе,NovayaGazeta,1.0,0.0,0.0,1.0,0.0
5_пожар_пожара_горит_нефтебазе,WashingtonPost,0.0,1.0,0.0,1.0,1.0
5_пожар_пожара_горит_нефтебазе,NYT,0.0,1.0,0.0,1.0,1.0
5_пожар_пожара_горит_нефтебазе,BBC,0.933,0.067,0.0,0.8660000000000001,0.067
5_пожар_пожара_горит_нефтебазе,Ukraine24,0.889,0.111,0.0,0.778,0.111
5_пожар_пожара_горит_нефтебазе,UkraineNow,0.752,0.248,0.0,0.504,0.248
5_пожар_пожара_горит_нефтебазе,ShockedUkraine,0.724,0.25,0.026,0.474,0.224
5_пожар_пожара_горит_нефтебазе,UNIAN,0.681,0.302,0.017,0.37900000000000006,0.285
5_пожар_пожара_горит_нефтебазе,Meduza,0.593,0.356,0.051,0.237,0.305
5_пожар_пожара_горит_нефтебазе,RBK,0.588,0.397,0.015,0.19099999999999995,0.382
5_пожар_пожара_горит_нефтебазе,RIANews,0.524,0.406,0.07,0.118,0.336
5_пожар_пожара_горит_нефтебазе,TACC,0.487,0.449,0.065,0.03799999999999998,0.384
60_япония_японии_санкции_токио,ShockedUkraine,0.0,1.0,0.0,1.0,1.0
60_япония_японии_санкции_токио,BBC,0.7,0.2,0.1,0.49999999999999994,0.1
60_япония_японии_санкции_токио,UNIAN,0.63,0.296,0.074,0.334,0.22199999999999998
60_япония_японии_санкции_токио,Ukraine24,0.667,0.333,0.0,0.334,0.333
60_япония_японии_санкции_токио,UkraineNow,0.562,0.396,0.042,0.16600000000000004,0.35400000000000004
60_япония_японии_санкции_токио,RBK,0.5,0.361,0.139,0.139,0.22199999999999998
60_япония_японии_санкции_токио,TACC,0.426,0.553,0.021,0.12700000000000006,0.532
60_япония_японии_санкции_токио,RIANews,0.493,0.479,0.027,0.014000000000000012,0.45199999999999996
60_япония_японии_санкции_токио,NovayaGazeta,0.5,0.5,0.0,0.0,0.5
60_япония_японии_санкции_токио,WashingtonPost,0.0,0.0,0.0,0.0,0.0
60_япония_японии_санкции_токио,Meduza,0.467,0.467,0.067,0.0,0.4
60_япония_японии_санкции_токио,NYT,0.0,0.0,0.0,0.0,0.0
61_мост_моста_мосту_реку,NYT,0.0,1.0,0.0,1.0,1.0
61_мост_моста_мосту_реку,TACC,0.167,0.833,0.0,0.6659999999999999,0.833
61_мост_моста_мосту_реку,ShockedUkraine,0.736,0.189,0.075,0.5469999999999999,0.114
61_мост_моста_мосту_реку,UkraineNow,0.663,0.221,0.116,0.44200000000000006,0.105
61_мост_моста_мосту_реку,UNIAN,0.625,0.286,0.089,0.339,0.19699999999999998
61_мост_моста_мосту_реку,RIANews,0.32,0.64,0.04,0.32,0.6
61_мост_моста_мосту_реку,Ukraine24,0.625,0.375,0.0,0.25,0.375
61_мост_моста_мосту_реку,BBC,0.6,0.4,0.0,0.19999999999999996,0.4
61_мост_моста_мосту_реку,Meduza,0.556,0.37,0.074,0.18600000000000005,0.296
61_мост_моста_мосту_реку,RBK,0.5,0.5,0.0,0.0,0.5
61_мост_моста_мосту_реку,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
61_мост_моста_мосту_реку,WashingtonPost,0.0,0.0,0.0,0.0,0.0
62_метро_поезда_станции_укрзализныця,WashingtonPost,1.0,0.0,0.0,1.0,0.0
62_метро_поезда_станции_укрзализныця,RBK,0.7,0.0,0.3,0.7,0.3
62_метро_поезда_станции_укрзализныця,Ukraine24,0.211,0.789,0.0,0.5780000000000001,0.789
62_метро_поезда_станции_укрзализныця,BBC,0.688,0.25,0.062,0.43799999999999994,0.188
62_метро_поезда_станции_укрзализныця,Meduza,0.643,0.286,0.071,0.35700000000000004,0.21499999999999997
62_метро_поезда_станции_укрзализныця,RIANews,0.481,0.333,0.185,0.14799999999999996,0.14800000000000002
62_метро_поезда_станции_укрзализныця,UNIAN,0.35,0.423,0.228,0.07300000000000001,0.19499999999999998
62_метро_поезда_станции_укрзализныця,ShockedUkraine,0.421,0.474,0.105,0.05299999999999999,0.369
62_метро_поезда_станции_укрзализныця,TACC,0.317,0.283,0.4,0.03400000000000003,0.11700000000000005
62_метро_поезда_станции_укрзализныця,UkraineNow,0.484,0.453,0.062,0.030999999999999972,0.391
62_метро_поезда_станции_укрзализныця,NovayaGazeta,0.0,0.0,0.0,0.0,0.0
62_метро_поезда_станции_укрзализныця,NYT,0.0,0.0,0.0,0.0,0.0
63_матче_чемпионов_клуба_матч,WashingtonPost,0.0,1.0,0.0,1.0,1.0
63_матче_чемпионов_клуба_матч,TACC,0.105,0.658,0.237,0.553,0.42100000000000004
63_матче_чемпионов_клуба_матч,RIANews,0.138,0.552,0.31,0.41400000000000003,0.24200000000000005
63_матче_чемпионов_клуба_матч,BBC,0.533,0.333,0.133,0.2,0.2
63_матче_чемпионов_клуба_матч,RBK,0.353,0.529,0.118,0.17600000000000005,0.41100000000000003
63_матче_чемпионов_клуба_матч,Meduza,0.385,0.538,0.077,0.15300000000000002,0.461
63_матче_чемпионов_клуба_матч,UNIAN,0.325,0.475,0.2,0.14999999999999997,0.27499999999999997
63_матче_чемпионов_клуба_матч,Ukraine24,0.361,0.472,0.167,0.11099999999999999,0.30499999999999994
63_матче_чемпионов_клуба_матч,ShockedUkraine,0.0,0.0,0.0,0.0,0.0
63_матче_чемпионов_клуба_матч,NovayaGazeta,0.5,0.5,0.0,0.0,0.5
63_матче_чемпионов_клуба_матч,UkraineNow,0.387,0.387,0.226,0.0,0.161
63_матче_чемпионов_клуба_матч,NYT,0.0,0.0,0.0,0.0,0.0
64_путин_республик_события_онлайн,ShockedUkraine,1.0,0.0,0.0,1.0,0.0
64_путин_республик_события_онлайн,NYT,0.0,1.0,0.0,1.0,1.0
64_путин_республик_события_онлайн,TACC,0.111,0.815,0.074,0.704,0.741
64_путин_республик_события_онлайн,UNIAN,0.797,0.174,0.029,0.623,0.145
64_путин_республик_события_онлайн,UkraineNow,0.806,0.194,0.0,0.6120000000000001,0.194
64_путин_республик_события_онлайн,Ukraine24,0.7,0.2,0.1,0.49999999999999994,0.1
64_путин_республик_события_онлайн,WashingtonPost,0.4,0.6,0.0,0.19999999999999996,0.6
64_путин_республик_события_онлайн,RBK,0.353,0.529,0.118,0.17600000000000005,0.41100000000000003
64_путин_республик_события_онлайн,RIANews,0.538,0.423,0.038,0.11500000000000005,0.385
64_путин_республик_события_онлайн,BBC,0.417,0.333,0.25,0.08399999999999996,0.08300000000000002
64_путин_республик_события_онлайн,Meduza,0.5,0.417,0.083,0.08300000000000002,0.33399999999999996
64_путин_республик_события_онлайн,NovayaGazeta,0.5,0.5,0.0,0.0,0.5
65_италии_германии_украину_зеленским,ShockedUkraine,0.0,0.9,0.1,0.9,0.8
65_италии_германии_украину_зеленским,Ukraine24,0.2,0.8,0.0,0.6000000000000001,0.8
65_италии_германии_украину_зеленским,NYT,0.2,0.8,0.0,0.6000000000000001,0.8
65_италии_германии_украину_зеленским,TACC,0.207,0.776,0.017,0.5690000000000001,0.759
65_италии_германии_украину_зеленским,RIANews,0.256,0.721,0.023,0.46499999999999997,0.698
65_италии_германии_украину_зеленским,Meduza,0.286,0.643,0.071,0.35700000000000004,0.5720000000000001
65_италии_германии_украину_зеленским,WashingtonPost,0.333,0.667,0.0,0.334,0.667
65_италии_германии_украину_зеленским,RBK,0.333,0.611,0.056,0.27799999999999997,0.5549999999999999
